N(059L,Champion 7GCBC Citabria,274-70,,,,,,,,
N100FW (C),Bell 206B Jet Ranger,1491,,,,,,,,
N100G,Wittman W.8 Tailwind,25,,,,,,,,
N100GA,American Aviation AA.5 Traveler,AA5-0086,,,,,,,,
N100GC,Cessna 310D,39145,,,,,,,,
N100GD,North American SNJ.5 Texan,ex 90866,,,,,,,,
N100GE,Raven S.55A,S55A-395,,,,,,,,
N100GF,PA.46 Malibu 310P,46-8608060,,,,,,,,
N100GG,Schempp-Hirth Mini Nimbus C,84,,,,,,,,
N100GH,Blanik L.13,026846,,,,,,,,
N100GK,Cessna T.210L Turbo Centurion,59905,,,,,,,,
N100GL,Aero Commander 681 Hawk Commander,6028  ex N9028N,,,,,,,,
N100GL (C),Lockheed 1329-23E JetStar,5132  to N801,,,,,,,,
N100GN,Grumman G.1159C Gulfstream 4,1007  ex N420GA,,,,,,,,
N100GN (C),Grumman G.1159A Gulfstream 3,312,,,,,,,,
N100GP,Learjet 24,24-106,,,,,,,,
N100GR,Sky-Skeeter,1,,,,,,,,
N100GS,Beech B.60 Duke,P-301,,,,,,,,
N100GT,Beech 95.58 BAaron,TH-127,,,,,,,,
N100GV,Beech A.100 King Air,B-116  ex N531DF,,,,,,,,
N100GV (C),Robinson R.22,0266,,,,,,,,
N100GW,PA.31 Navajo Chieftain 350,31-7305046,,,,,,,,
N100GX,Grumman G.1159A Gulfstream 3,321  ex N321GA,,,,,,,,
N100GY,PA.31T Cheyenne 500-I,31T-8104034  ex N2511X,,,,,,,,
N100GY (C),PA.31 Navajo Chieftain 350,31-8152113,,,,,,,,
N100H,Dassault Falcon 10,216  ex N276FJ,,,,,,,,
N100H (C),Beech 200 Super King Air,BB-749  to N41TV,,,,,,,,
N100HA,Aero Commander 680F,1184-96,,,,,,,,
N100HB,Cessna 550 Citation II,550-0058,,,,,,,,
N100HC,Beech A.100 King Air,B-229  ex N51LR,,,,,,,,
N100HC (C),Beech 200 Super King Air,BB-98,,,,,,,,
N100HE,HS.125 Srs.731,25225  ex N100HF,,,,,,,,
N100HF (C),HS.125 Srs.400A,25183  to N984HF,,,,,,,,
N100HG,Canadair CL.601 2A12 Challenger,3055,,,,,,,,
N100HH,Hiller 360 Srs.UH.12D,1266,,,,,,,,
N100HJ,Cessna 340,0334,,,,,,,,
N100HK,Viking Dragonfly,696,,,,,,,,
N100HK (C),Cessna 402B,0409,,,,,,,,
N100HL,Cessna 172M Skyhawk,61123,,,,,,,,
N100HM,Cessna 340A,0559,,,,,,,,
N100HP,Beech 95.58TC Baron,TK-116  ex N6730D,,,,,,,,
N100HP (C),Cessna 500 Citation 1,500-0280,,,,,,,,
N100HR,Beech A.36 Bonanza,E-1519,,,,,,,,
N100HS,Van's RV.3,387,,,,,,,,
N100HT,Bell 47G,2  ex N4924C,,,,,,,,
N100HU,Thunder Ax.8.90,806,,,,,,,,
N100HV,Beech A.36 Bonanza,E-1304,,,,,,,,
N100HW,Beech B.100 King Air,BE-60  ex N2060Y,,,,,,,,
N100J,PA.24 Comanche 250,24-2152,,,,,,,,
N100JA,PA.23 Aztec 250D,27-4283,,,,,,,,
N100JB,Beech A.36 Bonanza,E-2203  ex N72133,,,,,,,,
N100JB (C),Beech 65.C90 King Air,LJ-752,,,,,,,,
N100JC,Sport Biplane,0050-0,,,,,,,,
N100JD,Beech 65.C90 King Air,LJ-555,,,,,,,,
N100JE,North American T.28A Trojan,ex 51-7700N,,,,,,,,
N100JF,Beech 65.A90 King Air,LJ-292,,,,,,,,
N100JG,PA.32R Saratoga 301SP,3213019,,,,,,,,
N100JG (C),Bell 206B Jet Ranger,1090,,,,,,,,
N100JH,Cessna 310Q,0421,,,,,,,,
N100JJ,Cessna 500 Citation 1,500-0192,,,,,,,,
N100JK,PA.23 Aztec 250,27-135,,,,,,,,
N100JL,Cessna 421 Golden Eagle,0008,,,,,,,,
N100JM,Mooney M.18LA Mite,144  ex N4134,,,,,,,,
N100JN,Stinson SR.9F,5725,,,,,,,,
N100JP,Nieuport,010,,,,,,,,
N100JR,PA.31 Navajo 310,31-599  ex N6707L,,,,,,,,
N100JS,Cessna 337A Super Skymaster,0391,,,,,,,,
N100JT,Cessna 421A Golden Eagle,0121,,,,,,,,
N100JV,Rotorway Scorpion Too,1444,,,,,,,,
N100JW,PA.46 Malibu 310P,4608089  ex N9129F,,,,,,,,
N100K,Gates Learjet 35A,35A-170,,,,,,,,
N100KA,Beech 100 King Air,B-11,,,,,,,,
N100KB,Beech 65.C90 King Air,LJ-820,,,,,,,,
N100KC,QAC Quickie II,2224,,,,,,,,
N100KC (C),Cessna 411,0296,,,,,,,,
N100KD,Bell 206A Jet Ranger,345,,,,,,,,
N100KE,Mitsubishi Mu.2B 25,313SA,,,,,,,,
N100KF,Cessna 182J Skylane,57496,,,,,,,,
N100KG,Gibson Ax.6,G-1,,,,,,,,
N100KH,Cessna 172 Skyhawk,28529,,,,,,,,
N100KJ,Beech V.35B Bonanza,D-9987,,,,,,,,
N100KK,Gates Learjet 35A,35A-420  ex N35PT,,,,,,,,
N100KK (C),Learjet 24B,24B-219,,,,,,,,
N100KL,DHC.2 Beaver (U.6),ex 53-7942,,,,,,,,
N100KM,Beech 200 Super King Air,BB-310,,,,,,,,
N100KP (C),Mitsubishi Mu.2B 60,736SA  to N711PD,,,,,,,,
N100KQ,Beech C.45H,AF-513,,,,,,,,
N100KR,PA.31T Cheyenne 620-II,31T-7920018,,,,,,,,
N100KS,NA.265 Sabreliner 40,282-104  ex N99XR,,,,,,,,
N100KS (C),Cessna 421A Golden Eagle,0041,,,,,,,,
N100KT,Canadair CL.601 3A Challenger,5066  ex N506TN,,,,,,,,
N100KT (C),Canadair CL.601 2B16 Challenger,5004,,,,,,,,
N100KU,Beech 65.C90 King Air,LJ-568,,,,,,,,
N100KV,Cessna 414A Chancellor,0073,,,,,,,,
N100KW,Beech V.35B Bonanza,D-10336,,,,,,,,
N100KY,Van's RV.4,901,,,,,,,,
N100L,Beech B.50 Twin Bonanza,CH-108,,,,,,,,
N100LA,PA.34 Seneca 220T-III,34-8133015,,,,,,,,
N100LB,PA.31T Cheyenne 620-II,31T-7720021,,,,,,,,
N100LC,PA.23 Aztec 250E,27-4658,,,,,,,,
N100LD,Cessna 177 Cardinal,00990  ex N29609,,,,,,,,
N100LF,Stolp SA.300 Starduster Too,FAR05,,,,,,,,
N100LG,PA.28 Dakota 236,28-8011113,,,,,,,,
N100LH,Scheibe SF.27M,6322,,,,,,,,
N100LJ,Beech A.36 Bonanza,E-464,,,,,,,,
N100LK,Rotorway Executive,EXEC-3056,,,,,,,,
N100LL,Aero Commander 1121,79  ex N454SR,,,,,,,,
N100LL (C),Beech 95.C55 Baron,TE-216,,,,,,,,
N100LM,Hiller 360 Srs.UH.12E,1583,,,,,,,,
N100LP,Cessna 421 Golden Eagle,0154,,,,,,,,
N100LR,HS.125 Srs.700B,257173,,,,,,,,
N100LR (C),HS.125 Srs.400A,25203,,,,,,,,
N100LS,Aero Commander 690,11025,,,,,,,,
N100LT,Cessna 337E Super Skymaster,01295,,,,,,,,
N100LU,Hughes (Schweizer) 269C,S1546,,,,,,,,
N100LV,Short SC.7 Skyvan Srs.3,SH1863,,,,,,,,
N100LW,PA.32 Saratoga 301,32-8006091,,,,,,,,
N100LZ,Light Aero Avid Flyer,100,,,,,,,,
N100M,Cessna 172M Skyhawk,65590,,,,,,,,
N100MA,Douglas DC.3C S1C3G,20180,,,,,,,,
N100MB,Denney Kitfox IIMB,271,,,,,,,,
N100MB (C),Rockwell Commander 690A,11055,,,,,,,,
N100MC,PA.31P Pressurised Navajo 425,31P-7300113,,,,,,,,
N100MD,Cessna 340A,0535,,,,,,,,
N100ME,McDonnell-Douglas DC.9.14,47309,,,,,,,,
N100MF,Rockwell Commander 690B,11404,,,,,,,,
N100MG,Cessna 421B Golden Eagle,0449,,,,,,,,
N100MH,DH.82A Tiger Moth,"119  ex VH-WFY(2),VH-BTS,VH-BKB(1),                          A17-122",,,,,,,,
N100MJ,Scheibe SF.28A Tandem Falke,57118,,,,,,,,
N100MK,Gates Learjet 24F,24F-019,,,,,,,,
N100ML,Beech 95.58 Baron,TH-249,,,,,,,,
N100MM,Cessna 182 Skylane,33611  ex N5611B,,,,,,,,
N100MN,Gates Learjet 35A,35A-309  ex N8216Z,,,,,,,,
N100MR,Beech 95.B55 Baron,TC-1512,,,,,,,,
N100MS,Beech B.200 Super King Air,BB-1171  ex N6713L,,,,,,,,
N100MS (C),PA.31 Navajo Chieftain 350,31-7952023,,,,,,,,
N100MT,Cessna 340A,0957  ex N24DL,,,,,,,,
N100MT (C),HS.125 Srs.400A,25234,,,,,,,,
N100MU,Boeing 727-27,19534  ex N765AS,,,,,,,,
N100MV,Bellanca 17-30A Super Viking,30413,,,,,,,,
N100MW,Advanced Aviation Carrera,1,,,,,,,,
N100MW (C),Rand Robinson KR.2,WO-1,,,,,,,,
N100MX,Beech 100 King Air,B-118,,,,,,,,
N100N,Beech 95.58P Baron,TJ-189,,,,,,,,
N100NA,PA.32R Srartoga 301SP,32R-8013093,,,,,,,,
N100NB,PA.39 Twin Comanche C/R 160,39-33,,,,,,,,
N100ND,PA.32RT Lance 300-II,32R-7985056,,,,,,,,
N100NE,PA.23 Aztec 250D,27-4383,,,,,,,,
N100NF,Beech B.35 Bonanza,D-2212,,,,,,,,
N100NH,Cessna 421B Golden Eagle,0481,,,,,,,,
N100NJ,Cessna 150D,60090,,,,,,,,
N100NK,Beech 95.D55 Baron,TE-767,,,,,,,,
N100NL,Swearingen SA.26AT Merlin IIB,T26-168,,,,,,,,
N100NM,Auriga,003,,,,,,,,
N100NN,Beech V.35B Bonanza,D-9465,,,,,,,,
N100NP,Mitsubishi Mu.2B 40,423SA,,,,,,,,
N100NQ,Cessna 310R,0107,,,,,,,,
N100NR,Gates Learjet 25D,25D-356  ex N78DT,,,,,,,,
N100NS,Bernier Scout,SB100,,,,,,,,
N100NT,Blimp 1.4P,1,,,,,,,,
N100NW,Rockwell Commander JetProp 840,11647,,,,,,,,
N100NX,Swearingen SA.26T Merlin II,T26-3,,,,,,,,
N100NZ,Thunder Ax.7.77,825,,,,,,,,
N100P (C),Grumman G.1159A Gulfstream 3,301  to N21NY,,,,,,,,
N100PA,Cessna 182K Skylane,57645,,,,,,,,
N100PB,Cessna 414A Chancellor,0617  ex N2739D,,,,,,,,
N100PB (C),Cessna 401B,0209,,,,,,,,
N100PC,Cessna P.210N Pressurised Centurion,00045,,,,,,,,
N100PD,Cessna 172K Skyhawk,57902,,,,,,,,
N100PE,Beech J.50 Twin Bonanza,JH-168,,,,,,,,
N100PF,Beech A.36 Bonanza,E-858,,,,,,,,
N100PG,Hummer,100A,,,,,,,,
N100PH,Beech 65.F90 King Air,LA-119  ex N100PL,,,,,,,,
N100PH (C),Cessna 414A Chancellor,0312,,,,,,,,
N100PJ,Boeing A.75N1 Stearman,75-4240,,,,,,,,
N100PK,Stokes JS.56C,CG1,,,,,,,,
N100PL,Kaman HH.43F Huskie,ex 59-1583,,,,,,,,
N100PL (C),Beech 65.F90 King Air,LA-119  to N100PH,,,,,,,,
N100PL (C),Beech 200 Super King Air,BB-1297,,,,,,,,
N100PM,Grumman G.1159C Gulfstream 4,1144  ex N415GA,,,,,,,,
N100PM (C),Grumman G.1159 Gulfstream 2,114,,,,,,,,
N100PM (C),SAAB-Fairchild SF.340A,029,,,,,,,,
N100PN,PA.31P Pressurised Navajo 425,31P-7530023,,,,,,,,
N100PP,Rockwell Commander 112,412,,,,,,,,
N100PR,Beech V.35B Bonanza,D-9167,,,,,,,,
N100PS,Beech F.33A Bonanza,CE-1140,,,,,,,,
N100PS (C),Cessna T.210L Turbo Centurion,60214,,,,,,,,
N100PT,Thunder Ax.7.77,029,,,,,,,,
N100PV,Aero Commander 500,784,,,,,,,,
N100PW,Beech 95.C55 Baron,TE-413,,,,,,,,
N100PY,Rutan 61 LongEz,344,,,,,,,,
N100Q,Pitts Special,KL-2,,,,,,,,
N100QA,Cessna 172N Skyhawk,71966,,,,,,,,
N100QB,Cessna R.182 Skylane RG,01185  ex N1PE,,,,,,,,
N100QC,Cessna 421C Golden Eagle,0689,,,,,,,,
N100QD,Beech 95.58 Baron,TH-619,,,,,,,,
N100QR,HS.125 Srs.600A,256055  ex N777SA,,,,,,,,
N100QR (C),Beech 100 King Air,B-215,,,,,,,,
N100QR (C),Beech B.200C Super King Air,BL-41,,,,,,,,
N100QT,Cessna TP.206B Turbo Super Skylane,0393,,,,,,,,
N100QU,Cessna 421B Golden Eagle,0471,,,,,,,,
N100R,Cessna 180 Skywagon,30501,,,,,,,,
N100RA,Learjet 24,24-180,,,,,,,,
N100RB,Beech F.33A Bonanza,CE-1586,,,,,,,,
N100RB (C),Vertol H.21B,ex 53-4369,,,,,,,,
N100RB (C),Dassault Falcon 10,198  ex N5738,,,,,,,,
N100RC,Vertol H.21B,ex 52-8696,,,,,,,,
N100RD,Stampe SV.4C,627  ex N10708,,,,,,,,
N100RD (C),Vertol H.21B,ex 53-4360,,,,,,,,
N100RE,Beech 95.58P Baron ,TJ-167,,,,,,,,
N100RF,Beech B.19 Musketeer Sport,MB-580,,,,,,,,
N100RG,Aerotek-PItts S.2A Special,2144  ex N12RT,,,,,,,,
N100RG (C),Cessna 500 Citation I,500-0149,,,,,,,,
N100RH,PA.31 Navajo,31-202,,,,,,,,
N100RJ,American Aviation AA.1A Trainer,AA1A-0163,,,,,,,,
N100RK,Cessna 172M Skyhawk,63551,,,,,,,,
N100RL,Cessna 305A,21512,,,,,,,,
N100RM,PA.23 Aztec 250C,27-3832,,,,,,,,
N100RN,PA.31T Cheyenne 620-II,31T-7820091,,,,,,,,
N100RP,Cessna 172D Skyhawk,50162,,,,,,,,
N100RR,Bell 206B Jet Ranger,836  ex N14801,,,,,,,,
N100RR (C),PA.28 Archer 181-II,28-7890027,,,,,,,,
N100RS,Mitsubishi Mu.300 Diamond 1A,A029SA  ex N89TJ,,,,,,,,
N100RS (C),Vertol H.21B,ex 53-4371,,,,,,,,
N100RS (C),NA.265 Sabreliner 80,380-19  ex N500TF,,,,,,,,
N100RT,PA.31 Navajo 310B,31-808,,,,,,,,
N100RV,Cessna 421B Golden Eagle,0549,,,,,,,,
N100RW,Douglas DC.3A,11741,,,,,,,,
N100RX,General Balloon Company Ax.6,474,,,,,,,,
N100S,Agusta A.109A II,7349,,,,,,,,
N100S (C),Beech 100 King Air,B-100,,,,,,,,
N100SA,PA.34 Seneca 200T-II,34-7570194,,,,,,,,
N100SB,PA.34 Seneca 200,34-7350119,,,,,,,,
N100SC,Cessna 550 Citation II,550-0093  ex N888HW,,,,,,,,
N100SC (C),Beech 65.E90 King Air,LW-162,,,,,,,,
N100SD,Cessna 182C Skylane,52853  ex N8953T,,,,,,,,
N100SD (C),Douglas DC.3C,12853,,,,,,,,
N100SE,Cessna 411,0196,,,,,,,,
N100SF,Beech 200 Super King Air,BB-32,,,,,,,,
N100SG,Schreder HP.18,100,,,,,,,,
N100SH,Cessna 310N,0122,,,,,,,,
N100SJ,Wilds 1 Passenger,SJ-001,,,,,,,,
N100SJ (C),Beech 100 King Air,B-124,,,,,,,,
N100SK,PA.46 Malibu 310P,46-8608005,,,,,,,,
N100SK (C),Beech 65.E90 King Air,LW-162 to N36GS,,,,,,,,
N100SL,Cessna 182P Skylane,60900,,,,,,,,
N100SM,Beech 200 Super King Air,BB-269,,,,,,,,
N100SN,Swearingen SA.26AT Merlin IIB,T26-129  ex N784AF,,,,,,,,
N100SN (C),Cessna 501 Citation I/SP,501-0197,,,,,,,,
N100SP,Beech V.35B Bonanza,D-9107,,,,,,,,
N100SQ,Learjet 24,24-113,,,,,,,,
N100SR,IAI.1124 Westwind 1,267  ex N297A,,,,,,,,
N100SR (C),Aero Commander 1121A,127  to N550K,,,,,,,,
N100SS,Beech G.18S,BA-578,,,,,,,,
N100ST,PA.31 Navajo Chieftain 350,31-7405443,,,,,,,,
N100SU,Cessna 172P Skyhawk,75001,,,,,,,,
N100SV,Stampe SV.4C,276,,,,,,,,
N100SV (C),Cessna 501 Citation I/SP,501-0073,,,,,,,,
N100SW,Mitsubishi Mu.2B 30,539,,,,,,,,
N100SX,PA.18 Super Cub 125,18-709,,,,,,,,
N100T,Gates Learjet 35A,35A-074  ex N666JR,,,,,,,,
N100T (C),Swearingen SA.226T Merlin III,T247  to N999PF,,,,,,,,
N100TA,Learjet 23,23-082A,,,,,,,,
N100TB,Mitsubishi Mu.2B 60,1541SA,,,,,,,,
N100TC,PA.28R Cherokee Arrow 200-II,28R-7335370,,,,,,,,
N100TD,Cessna 170B,26135,,,,,,,,
N100TE,Mooney M.20F Executive,22-1255  ex N6862V,,,,,,,,
N100TE (C),Bell 222,47065,,,,,,,,
N100TF,Grumman F6F-5 Hellcat,447  ex Bu80141,,,,,,,,
N100TG,Cessna 310Q,1150,,,,,,,,
N100TH,Bell 206L.3 Long Ranger,51368  ex N7156H,,,,,,,,
N100TH (C),Bell 206B Jet Ranger,1156,,,,,,,,
N100TJ,Rotorway Scorpion,1,,,,,,,,
N100TK,Cessna 310R,0915  ex N3808G,,,,,,,,
N100TK (C),Cessna A.185E Skywagon,02079,,,,,,,,
N100TK (C),Rockwell Commander JetProp 980,95004  ex N555G  to N100TT,,,,,,,,
N100TL,PA.38 Tomahawk 112,38-79A0427,,,,,,,,
N100TM,Lockheed 1329 JetStar,5150  ex N312CK,,,,,,,,
N100TM (C),Beech 200 Super King Air,BB-172  to N68RR,,,,,,,,
N100TM (C),NA.265 Sabreliner 80,380-60  ex N4260K,,,,,,,,
N100TN,PA.31T Cheyenne 620-II,31T-7520013,,,,,,,,
N100TP,Cessna T.210N Turbo Centurion,64409,,,,,,,,
N100TR,Aero Commander 1121,76,,,,,,,,
N100TS,Cessna 185B Skywagon,0639,,,,,,,,
N100TT,Rockwell Commander JetProp 980,"95004  ex N100TK,N555GG",,,,,,,,
N100TT (C),Aero Commander 690A,11159,,,,,,,,
N100TU,Beech 77 Skipper,WA-306  ex N1000U,,,,,,,,
N100TV,Grumman G.159 Gulfstream 1,126,,,,,,,,
N100TW,Rand Robinson KR.2,2191,,,,,,,,
N100TX,Beech V.35B Bonanza,D-9854,,,,,,,,
N100TZ,Termite,1,,,,,,,,
N100U,Bell 206L.1 Long Ranger,43539,,,,,,,,
N100UA,Grumman-American AA.5 Traveler,AA5-0774,,,,,,,,
N100UB,Dassault Falcon 10,42  ex N18X,,,,,,,,
N100UC,Beech 95.D55 Baron,TE-731,,,,,,,,
N100UD,Cessna 150J,70071,,,,,,,,
N100UE,Beech 65.A90 King Air,LJ-138  ex N100UF,,,,,,,,
N100UF,Cessna 500 Citation I,500-0314  ex N501SC,,,,,,,,
N100UF (C),Beech 65.A90 King Air,LJ-138  to N100UE,,,,,,,,
N100UF (C),Cessna 500 Citation I,500-0213  to N100UH,,,,,,,,
N100UF (C),Beech 300 Super King Air,FA-68  ex N7244U  to N100Y,,,,,,,,
N100UH,Cessna 500 Citation I,500-0213  ex N100UF,,,,,,,,
N100UL,Cessna A.150M Aerobat,0634,,,,,,,,
N100UM,Cameron O.77,305,,,,,,,,
N100UP,Beech 200 Super King Air,BB-367,,,,,,,,
N100US,PA.28RT Turbo Arrow 201T-IV,28R-7931157,,,,,,,,
N100UU,Cessna 150M,78712,,,,,,,,
N100UV,Beech 65.A80 Queen Air,LD-151,,,,,,,,
N100UW,Cessna 340A,0259  ex N4005G,,,,,,,,
N100V,Beech 65.C90 King Air,LJ-796,,,,,,,,
N100VA,Corben Baby Ace Model D,100VA,,,,,,,,
N100VB,Bell 47G.3B1,ex 66-8052,,,,,,,,
N100VD,Beech B.36TC Bonanza,EA-406  ex N6793X,,,,,,,,
N100VE,Beech G.18S,BA-467,,,,,,,,
N100VF,PA.32R Lance 300,32R-7780539,,,,,,,,
N100VG,Cessna 310D,39063,,,,,,,,
N100VH,Beech A.36 Bonanza,R-663  ex N36BP,,,,,,,,
N100VJ,DH.100 Vampire Mk.6,611,,,,,,,,
N100VL,Verlite Aircraft V.100,001,,,,,,,,
N100VM,Beech 65.C90 King Air,LJ-631,,,,,,,,
N100VP,Volksplane WE.1,VP001,,,,,,,,
N100VQ,Learjet 24,24-140,,,,,,,,
N100VS,Beech 95.58P Baron,TJ-183,,,,,,,,
N100VT,PA.23 Aztec 250D,27-4433,,,,,,,,
N100VV,Steen Skybolt,001N,,,,,,,,
N100VV (C),Cessna 550 Citation II,550-0143,,,,,,,,
N100VW,Cessna T.50 Bobcat,5577,,,,,,,,
N100W,Bipe,0002,,,,,,,,
N100WA,Cesna 172E Skyhawk,51499,,,,,,,,
N100WB,Beech 65.A90 King Air,LJ-139,,,,,,,,
N100WC,Canadair CL.601 2A12 Challenger,3023  ex N778YY,,,,,,,,
N100WC (C),Rockwell Commander 690B,11360,,,,,,,,
N100WD,PA.32 Turbo Saratoga 301T,32-8224008,,,,,,,,
N100WE,Cessna 421C Golden Eagle,0468  ex N6803C,,,,,,,,
N100WF,PA.28R Cherokee Arrow 200-II,28R-7335310,,,,,,,,
N100WG,Dassault Falcon 10,120  ex N369V,,,,,,,,
N100WG (C),Cessna 182 Skylane,3734,,,,,,,,
N100WG (C),Dassault Falcon 10,"217  ex N277FJ,N100FJ",,,,,,,,
N100WH,Cessna 650 Citation III,650-0119,,,,,,,,
N100WH (C),Condor,001,,,,,,,,
N100WJ,PA.23 Aztec 250,27-302,,,,,,,,
N100WK,Bell 206L.1 Long Ranger,45478  ex N206HX,,,,,,,,
N100WK (C),Dassault Falcon 20C,113  to N333WF,,,,,,,,
N100WL,White Lightning Aircraft Corporation WLAC.1,100,,,,,,,,
N100WM,Aero Commander 1121,73,,,,,,,,
N100WN,Gates Learjet 25D,25D-288,,,,,,,,
N100WP,Cessna 560 Citation IV,560-0073,,,,,,,,
N100WP (C),Beech 99,U-5  to N203BH,,,,,,,,
N100WP (C),IAI.1124A Westwind 2,389  ex N812G,,,,,,,,
N100WQ,PA.31T Cheyenne 620-II,31T-7820084  ex N450DA,,,,,,,,
N100WR,Robinson R.22,157,,,,,,,,
N100WS,Beech F.33A Bonanza,CE-1202,,,,,,,,
N100WT,PA.31T1 Cheyenne 500-I,31T-8004006,,,,,,,,
N100WW,PA.28 Cherokee 140,28-23611,,,,,,,,
N100WX,PA.28 Dakota 236,28-7911062,,,,,,,,
N100WZ,Enstrom 280C Shark,1152,,,,,,,,
N100X,Learjet 23,23-035,,,,,,,,
N100XE,Corben Baby Ace Model E,100,,,,,,,,
N100XK,North American AT.6G Texan,ex 49-3326A,,,,,,,,
N100XL,Rolladen-Schneider LS.3,3401,,,,,,,,
N100XP,Beech F.33A Bonanza,CE-1564,,,,,,,,
N100XX,Grumman-American AA.1B Trainer,AA1B-0578,,,,,,,,
N100Y,Beech 300 Super King Air,"FA-68  ex N7244U,N100UF",,,,,,,,
N100Y (C),HS.125 Srs.700A,257083,,,,,,,,
N100YB,Bell 206B Jet Ranger,1892,,,,,,,,
N100YJ,Beech A.36 Bonanza,E-1790,,,,,,,,
N100YM,Bell 222,47054  ex N3906V,,,,,,,,
N100YR,Cessna 421B Golden Eagle,0437,,,,,,,,
N100YW,PA.31P Mojave 350,31P-8414011,,,,,,,,
N100Z,Douglas DC.3C 1830-94,20494,,,,,,,,
N100ZG,Cessna 340,0528,,,,,,,,
N100ZM,Beech 100 King Air,B-88,,,,,,,,
N100ZP,Beech D.45,BG-4  ex N34PJ,,,,,,,,
N100ZZ,Douglas DC.3C,12947,,,,,,,,
N101,Cessna 172F Skyhawk,52056,,,,,,,,
N1010,Luscombe Phantom 1,111,,,,,,,,
N10100,PA.18 Super Cub 150,18-8481,,,,,,,,
N10101,Cessna 150L,74794,,,,,,,,
N10102,Cessna 150L,74795,,,,,,,,
N10103,Air Tractor AT.401 Turbo Air Tractor,401-0709,,,,,,,,
N10104,Thorp 211,11,,,,,,,,
N10105,Cessna 150L,74797,,,,,,,,
N10106,Cessna 150L,74798,,,,,,,,
N10107,Cessna 150L,74799,,,,,,,,
N10108,Cessna 500 Citation I,500-0035,,,,,,,,
N10109,Piasecki/Vertol H.21B-VL Workhorse,Ex 53-4327,,,,,,,,
N1010A,Gates Learjet 36,36-017,,,,,,,,
N1010B,Monnett Sonerai II,1123,,,,,,,,
N1010C,Curtiss Pusher 1,113,,,,,,,,
N1010D,Cessna 195A,7618,,,,,,,,
N1010E,Aeronca 7AC Champion,7AC-4560,,,,,,,,
N1010F,Aero Commander 500B,1403-145,,,,,,,,
N1010G,Gate Learjet 36A,36A-043,,,,,,,,
N1010H,Gates Learjet 36A,36A-044,,,,,,,,
N1010J,Cessna 182A Skylane,34483,,,,,,,,
N1010K,Luscombe 8A Master,3737,,,,,,,,
N1010L (C),Glasflugel H.301 Libelle,14,,,,,,,,
N1010M,Stoddard Hamilton Glasair SH.2,119,,,,,,,,
N1010N,Great Lakes Sport Trainer 2T-1A,107,,,,,,,,
N1010P,PA.23 Apache 150,23-13,,,,,,,,
N1010R,Champion 7ECA Citabria,591,,,,,,,,
N1010S,Douglas DC.3C S1C3G,6097,,,,,,,,
N1010T,Bede BD.5B,3076,,,,,,,,
N1010U,Aero Commander 500U Shrike Commander,1725-28,,,,,,,,
N1010V,Swearingen SA.226T(B) Merlin IIIB,T372,,,,,,,,
N1010W,Fairchild 24R-9,R46-253,,,,,,,,
N1010X,Beech 95.55 Baron,TC-24,,,,,,,,
N1010Y (C),PA.23 Aztec 250,27-451,,,,,,,,
N1010Z,Swearingen SA.226TC Metro IIA,TC373,,,,,,,,
N1011,Lockheed L.1011-385-1 TriStar,1001,,,,,,,,
N10110,Bensen B.8M,MJP-001,,,,,,,,
N10111,Cherokee II Homebuilt Glider,SPM-1,,,,,,,,
N10112,Air Tractor AT.401 Turbo Air Tractor,401-0710,,,,,,,,
N10112,Longster III,3,,,,,,,,
N10113,Bell TH.13T Sioux (model 47G.3B-2),Ex 67-17072,,,,,,,,
N10114,Air Tractor AT.502,502-0043,,,,,,,,
N10117,Air Tractor AT.502,502-0046,,,,,,,,
N10118,Bensen B.80,81,,,,,,,,
N10119,Air Tractor AT.402 Turbo Air Tractor,402-0711,,,,,,,,
N1011A,PA.18 Super Cub 125,18-582,,,,,,,,
N1011B,Piel CP.301A Emeraude,W-1,,,,,,,,
N1011C,Convair 240-0,120,,,,,,,,
N1011D,Cherokee II Homebuilt Glider,101,,,,,,,,
N1011E,Aeronca 7AC Champion,7AC-4651,,,,,,,,
N1011F,Cessna  A.185F Skywagon,02681,,,,,,,,
N1011G,Swearingen SA.226T(B) Merlin IIIB,T375,,,,,,,,
N1011H,Aeronca 15AC Sedan,15AC-13,,,,,,,,
N1011J,Aero Commander 112,11,,,,,,,,
N1011K,Kozk Experimental,1,,,,,,,,
N1011L,Lake LA.4,254,,,,,,,,
N1011M,Navion G Rangemaster,NAV-4-2470,,,,,,,,
N1011N,Swearingen SA.226TC Metro IIA,TC382,,,,,,,,
N1011P,Swearingen SA.226T(B) Merlin IIIB,T378,,,,,,,,
N1011Q,PA.28 Cruiser 140,28-7725177,,,,,,,,
N1011R,Swearingen SA.226T(B) Merlin IIIB,T303E,,,,,,,,
N1011S,Cessna 310I,0092,,,,,,,,
N1011T,Bellanca 7ECA Citabria,863-72,,,,,,,,
N1011U,Swearingen SA.226TC Metro IIA,TC379,,,,,,,,
N1011V,Cessna R.172K Hawk XP,2078,,,,,,,,
N1011W,Rawdon T.1,T128SD,,,,,,,,
N1011X,PA.23 Aapche 160,23-1772,,,,,,,,
N1011Y,Murrayair MA.1,012,,,,,,,,
N1011Z,Stolp SA.300 Starduster Too,0Z-007,,,,,,,,
N1012,Aeronca 11BC Chief,11BC-106,,,,,,,,
